Year,Month,Day,Car,Showroom Price (BND)
2024,2,6,DAIHATSU GRAN MAX 1.5L AUTO 5-DOORS 5-SEATERS VAN PETROL,"$29,861.00"
2024,2,6,DAIHATSU GRAN MAX 1.5L MANUAL 5-DOORS 5-SEATERS VAN PETROL,"$25,961.00"
2024,2,6,DFSK SOKON GLORY 330 1.5L MANUAL 7-SEATERS MPV PETROL,"$17,060.00"
2024,2,6,DFSK SOKON GLORY 560 1.5L CVT AUTO LUXURY SUV PETROL,"$28,660.00"
2024,2,6,DFSK SOKON GLORY 580 1.5L CVT AUTO COMFORT SUV PETROL,"$26,524.00"
2024,2,6,DFSK SOKON GLORY 1.5L CVT AUTO INTELLIGENT SUV PETROL,"$33,104.00"
2024,2,6,FORD KUGA TITANIUM 1.5L 175PS S5 AUTO SUV PETROL (MODEL YEAR: 2022),"$53,582.00"
2024,2,6,FORD MUSTANG GT 5.0L TI-VCT 460 10-SPEED AUTOMATIC TRANSMISSION COUPE PETROL (MODEL YEAR 2022),"$126,965.00"
2024,2,6,FORD RANGER WTRAK3 2.0L 210PS S4 10-SPEED AUTOMATOIC TRANSMISSIOND DOUBLE CAB 4WD DIESEL (MODEL YEAR 2023),"$74,202.00"
2024,2,6,FORD RANGER XL3 2.0L 170PS S4 6-SPEED AUTOMATIC TRANSMISSION DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2023),"$52,734.00"
2024,2,6,FORD RANGER XL3 2.0L 170PS S4 6-SPEED MANUAL TRANSMISSION DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2023),"$50,120.00"
2024,2,6,FORD RANGER XL3 2.2L 150PS S2 6-SPEED AUTOMATIC TRANSMISSION DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2022),"$56,533.00"
2024,2,6,FORD RANGER XL3 2.2L 150PS S2 6-SPEED MANUAL TRANSMISSION DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2022),"$48,725.00"
2024,2,6,FORD RANGER XLT3 2.0L 210PS S4 10-SPEED AUTOMATIC TRANSMISSION DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2023 / 2024),"$60,566.00"
2024,2,6,FORD TEK EVEREST LTD 2.0L 210PS 10-SPEED AUTOMATIC TRANSMISSION STAGE 4 4X4 PANTHER DIESEL (MODEL YEAR: 2023),"$81,386.00"
2024,2,6,FORD TEK EVEREST SPORT 2.0L 210PS 10-SPEED AUTOMATIC TRANSMISSION STAGE 4 2X4 PANTHER DIESEL (MODEL YEAR: 2023),"$70,450.00"
2024,2,6,GWM HAVAL H6 2.0L TURBO AUTO 2WD SUV PETROL,"$42,478.00"
2024,2,6,GWM HAVAL H6 2.0L TURBO AUTO 4WD SUV PETROL,"$39,745.00"
2024,2,6,GWM HAVAL JOLION 1.5L TURBO AUTO 2WD SUV PETROL,"$32,966.00"
2024,2,6,HONDA BRIO 1.2L E AUTO HATCHBACK PETROL,"$19,500.00"
2024,2,6,HONDA CITY 1.5L RS AUTO SEDAN PETROL,"$28,500.00"
2024,2,6,HONDA CIVIC 1.5L VTiS-B AUTO SEDAN PETROL,"$43,500.00"
2024,2,6,HONDA CR-V 1.5L RVSi AUTO SUV PETROL,"$56,800.00"
2024,2,6,HONDA HR-V 1.5L EX AUTO WAGON PETROL,"$38,700.00"
2024,2,6,HONDA WR-V 1.5L RS AUTO WAGON PETROL,"$32,000.00"
2024,2,6,HYUNDAI CRETA FACELIFT 1.5L AUTO 2WD SUV PETROL - HIGH SPEC,"$33,945.00"
2024,2,6,HYUNDAI CRETA FACELIFT 1.5L AUTO 2WD SUV PETROL - STANDARD SPEC,"$28,999.00"
2024,2,6,HYUNDAI ELANTRA 1.6L GLS AUTO SEDAN PETROL - HIGH SPEC,"$34,276.00"
2024,2,6,HYUNDAI ELANTRA 1.6L GLS AUTO SEDAN PETROL - STANDARD SPEC,"$28,371.00"
2024,2,6,HYUNDAI GENESIS GV70 3.5L V6 TURBO AUTO AWD PETROL,"$138,562.00"
2024,2,6,HYUNDAI GENESIS GV80 2.5L TURBO AUTO AWD 5-SEATERS SUV PETROL,"$145,985.00"
2024,2,6,HYUNDAI GENESIS GV80 2.5L TURBO AUTO AWD 6-SEATERS SUV PETROL,"$150,973.00"
2024,2,6,HYUNDAI GRAND i10 (FACELIFT) 1.2L AUTO SEDAN PETROL - STANDARD SPEC,"$18,290.00"
2024,2,6,HYUNDAI GRAND i10 (FACELIFT) 1.2L MANUAL SEDAN PETROL - BASE SPEC,"$15,337.00"
2024,2,6,HYUNDAI GRAND i10 NIOS (FACELIFT) 1.2L GL AUTO HATCHBACK PETROL - BASE SPEC,"$15,500.00"
2024,2,6,HYUNDAI i30 N PERFORMANCE 2.0L GDI TURBO MANUAL WAGON PETROL,"$54,000.00"
2024,2,6,HYUNDAI i30 N PERFORMANCE 2.0L GDI TURBO MANUAL WAGON PETROL - WITH SUNROOF,"$55,800.00"
2024,2,6,HYUNDAI PALISADE 3.5L V6 MPI AUTO 2WD SUV PETROL - PREMIUM SPEC,"$84,246.00"
2024,2,6,HYUNDAI STARGAZER 1.5L AUTO 6-SEATERS WAGON PETROL - PREMIUM SPEC,"$31,450.00"
2024,2,6,HYUNDAI STARGAZER 1.5L AUTO 6-SEATERS WAGON PETROL - PREMIUM SPEC WITH 2-TONES COLOUR,"$31,927.00"
2024,2,6,HYUNDAI STARGAZER 1.5L AUTO 7-SEATERS WAGON PETROL - HIGH SPEC,"$28,772.00"
2024,2,6,HYUNDAI STARGAZER 1.5L AUTO 7-SEATERS WAGON PETROL - STANDARD SPEC,"$24,800.00"
2024,2,6,HYUNDAI STARIA 2.2L CRDI AUTO 7-SEATERS WAGON DIESEL - PREMIUM SPEC,"$71,200.00"
2024,2,6,HYUNDAI STARIA 2.2L CRDI AUTO 7-SEATERS WAGON DIESEL - STANDARD SPEC,"$53,468.00"
2024,2,6,HYUNDAI STARIA 3.5L V6 AUTO 7-SEATERS WAGON PETROL - PREMIUM SPEC,"$75,178.00"
2024,2,6,HYUNDAI STARIA 3.5L V6 AUTO 9-SEATERS WAGON PETROL - STANDARD SPEC,"$55,188.00"
2024,2,6,HYUNDAI TUCSON 2.0L AUTO 2WD SUV PETROL - HIGH SPEC,"$38,170.00"
2024,2,6,HYUNDAI TUCSON 2.0L AUTO 2WD SUV PETROL - STANDARD SPEC,"$31,900.00"
2024,2,6,JAGUAR E-PACE 2.0L T/C AUTO 200PS R-DYNAMIC SE SUV PETROL (MODEL YEAR: 2023),"$92,071.00"
2024,2,6,JAGUAR E-PACE 2.0L T/C AUTO R-DYNAMIC S SUV PETROL (MODEL YEAR: 2023),"$92,071.00"
2024,2,6,JAGUAR F-PACE 2.0L T/C 250PS AUTO R-DYNAMIC S AWD SUV PETROL,"$110,798.00"
2024,2,6,JAGUAR F-PACE 5.0L V8 550PS SVR AUTO AWD SUV PETROL,"$223,045.00"
2024,2,6,JAGUAR F-PACE 5.0L V8 550PS SVR AUTO AWD SUV PETROL (MODEL YEAR: 2022),"$249,656.00"
2024,2,6,JAGUAR XE 2.0L T/C 250PS AUTO R-DYNAMIC SE SEDAN PETROL (MODEL YEAR: 2024),"$92,100.00"
2024,2,6,JEEP COMPASS LIMITED 1.4L AUTO 4X2 SUV PETROL,"$58,413.00"
2024,2,6,JEEP COMPASS LONGITUDE 1.4L AUTO 4X2 SUV PETROL,"$38,513.00"
2024,2,6,JEEP GLADIATOR RUBICON 3.6L AUTO 4X4 CREW CAB PETROL,"$104,166.00"
2024,2,6,JEEP RENEGADE LONGITUDE 4X2 1.4L RHD DUAL DRY CLUTH AUTO 4X2 SUV PETROL,"$35,313.00"
2024,2,6,JEEP WRANGLER UNLIMITED RUBICON AUTO 2.0L I4 DOHC TURBO 4X4 WAGON PETROL,"$113,000.00"
2024,2,6,JEEP WRANGLER UNLIMITED SAHARA (OVERLAND) 2.0L AUTO 4XWE WAGON PETROL,"$95,800.00"
2024,2,6,JEEP WRANGLER UNLIMITED SAHARA AUTO 2.0L I4 DOHC TURBO 4X4 WAGON PETROL (4-DOORS PANEL) (MY: 2019),"$79,900.00"
2024,2,6,JEEP WRANGLER UNLIMITED SAHARA AUTO 2.0L I4 DOHC TURBO 4X4 WAGON PETROL (4-DOORS PANEL) (MY: 2023),"$90,000.00"
2024,2,6,KIA ALL-NEW SPORTAGE 1.6L TURBO GLD AUTO 4WD 5-SEATERS SUV PETROL,"$42,748.00"
2024,2,6,KIA ALL-NEW SPORTAGE 2.0L EX AUTO 2WD 5-SEATERS SUV PETROL,"$41,844.00"
2024,2,6,KIA ALL-NEW SPORTAGE 2.0L GL AUTO 2WD 5-SEATERS SUV PETROL,"$36,012.00"
2024,2,6,KIA ALL-NEW SPORTAGE 2.0L GLS AUTO 2WD 5-SEATERS SUV PETROL,"$41,344.00"
2024,2,6,KIA ALL-NEW SPORTAGE 2.0L X-LINE AUTO 2WD 5-SEATERS SUV PETROL,"$45,248.00"
2024,2,6,KIA CARENS 1.5L EX AUTO 7-SEATERS WAGON PETROL,"$32,636.00"
2024,2,6,KIA CARENS 1.5L GL AUTO 7-SEATERS WAGON PETROL,"$28,256.00"
2024,2,6,KIA CARENS 1.5L GL AUTO CRDi 7-SEATERS WAGON DIESEL,"$29,708.00"
2024,2,6,KIA CARENS 1.5L GLS AUTO 7-SEATERS WAGON PETROL,"$32,636.00"
2024,2,6,KIA CARENS 1.5L GLS AUTO CRDi 7-SEATERS WAGON DIESEL,"$34,588.00"
2024,2,6,KIA CARENS 1.5L LX AUTO 7-SEATERS WAGON PETROL,"$27,280.00"
2024,2,6,KIA CARNIVAL 2.2L GL AUTO CRDi 8-SEATERS WAGON DIESEL,"$58,847.00"
2024,2,6,KIA CARNIVAL 2.2L GLS AUTO CRDi 8-SEATERS WAGON DIESEL,"$64,703.00"
2024,2,6,KIA CARNIVAL 2.2L GLX AUTO CRDi 7-SEATERS WAGON DIESEL,"$71,987.00"
2024,2,6,KIA CARNIVAL 3.5L GL AUTO 8-SEATERS WAGON PETROL,"$60,720.00"
2024,2,6,KIA CARNIVAL 3.5L GLS AUTO 8-SEATERS WAGON PETROL,"$67,552.00"
2024,2,6,KIA CARNIVAL 3.5L GLX AUTO 8-SEATERS WAGON PETROL,"$71,956.00"
2024,2,6,KIA F/L CERATO 1.6L GL AUTO HATCHBACK PETROL,"$31,982.00"
2024,2,6,KIA F/L CERATO 1.6L GL AUTO SEDAN PETROL,"$30,730.00"
2024,2,6,KIA F/L RIO 1.4L L AUTO HATCHBACK PETROL,"$21,751.00"
2024,2,6,KIA SELTOS PE 1.5L GL AUTO 2WD 5-SEATERS SUV PETROL,"$29,236.00"
2024,2,6,KIA SELTOS PE 1.5L GL AUTO CRDi 5-SEATERS SUV DIESEL,"$32,164.00"
2024,2,6,KIA SELTOS PE 1.5L GTL AUTO 2WD 5-SEATERS SUV PETROL,"$34,068.00"
2024,2,6,KIA SELTOS PE 1.5L GTLX AUTO 2WD 5-SEATERS SUV PETROL,"$36,520.00"
2024,2,6,KIA SOLUTO 1.4L GL AUTO SEDAN PETROL,"$20,499.00"
2024,2,6,KIA SOLUTO 1.4L GLS AUTO SEDAN PETROL,"$21,420.00"
2024,2,6,KIA SONET 1.5L EX AUTO 2WD-5-SEATERS SUV PETROL,"$27,784.00"
2024,2,6,KIA SONET 1.5L GL AUTO 2WD-5-SEATERS SUV PETROL,"$23,880.00"
2024,2,6,KIA SONET 1.5L GLS AUTO 2WD-5-SEATERS SUV PETROL,"$29,736.00"
2024,2,6,KIA SORENTO PE 2.5L G AUTO 2WD 7-SEATERS WAGON PETROL,"$44,253.00"
2024,2,6,KIA SORENTO PE 2.5L GL AUTO 2WD 7-SEATERS WAGON PETROL,"$54,989.00"
2024,2,6,KINGLONG XMQ6520E 2.2L MANUAL (9-SEATS LUXURY) VAN PETROL,"$27,903.00"
2024,2,6,LAND ROVER DEFENDER 110 2.0L T/C 300PS SE AUTO 5-DOORS AWD SUV PETROL,"$118,672.00"
2024,2,6,LAND ROVER DEFENDER 110 2.0L T/C 300PS X-DYNAMIC SE AUTO 5-DOORS AWD SUV PETROL (MODEL YEAR 2024),"$126,567.00"
2024,2,6,LAND ROVER DEFENDER 110 2.0L T/C 404PS AUTO 5-DOORS AWD SUV PLUG IN HYBRID VEHICLE XS EDITION,"$154,164.00"
2024,2,6,LAND ROVER DEFENDER 130 3.0L T/C LWB 300PS X-DYNAMIC SE AUTO MHEV 5-DOORS AWD SUV PETROL (MODEL YEAR 2024),"$172,853.00"
2024,2,6,LAND ROVER DEFENDER 130 3.0L T/C LWB 400PS HSE AUTO MHEV 5-DOORS AWD SUV PETROL,"$182,723.00"
2024,2,6,LAND ROVER DEFENDER 90 2.0L T/C 300PS X-DYNAMIC SE AUTO 3-DOORS AWD SUV PETROL (MODEL YEAR 2024),"$115,726.00"
2024,2,6,LAND ROVER DISCOVERY SPORT 2.0L T/C R-DYNAMIC S AUTO 5-DOORS AWD SUV PETROL,"$86,148.00"
2024,2,6,LAND ROVER DISCOVERY SPORT 2.0L T/C R-DYNAMIC SE AUTO 5-DOORS AWD SUV PETROL,"$88,123.00"
2024,2,6,LEXUS ES300h 2.5L HYBRID AUTO SEDAN PETROL,"$76,500.00"
2024,2,6,LEXUS IS300 LUXURY 2.0L AUTO SEDAN PETROL,"$70,250.00"
2024,2,6,LEXUS IS300 F-SPORT 2.0L AUTO SEDAN PETROL,"$78,150.00"
2024,2,6,LEXUS LX600 F-SPORT 3.5L AUTO SUV PETROL,"$200,300.00"
2024,2,6,LEXUS LX600 URBAN 3.5L AUTO SUV PETROL,"$195,500.00"
2024,2,6,LEXUS NX250 LUXURY 2.5L AUTO SUV PETROL,"$77,426.00"
2024,2,6,LEXUS NX350 F-SPORT 2.4L AUTO SUV PETROL,"$79,488.00"
2024,2,6,LEXUS NX350 HYBRID 2.5L AUTO SUV PETROL,"$85,575.00"
2024,2,6,LEXUS RX350 2.4L TURBO AUTO SUV PETROL,"$86,480.00"
2024,2,6,LEXUS RX350 F-SPORT 2.4L TURBO AUTO SUV PETROL,"$109,980.00"
2024,2,6,LEXUS RX350 HYBRID 2.5L AUTO SUV PETROL,"$95,150.00"
2024,2,6,LEXUS UX250H 2.0L HYBRID AUTO CROSSOVER PETROL,"$63,800.00"
