Year,Month,Day,Car,Showroom Price (BND)
2016,2,29,AUDI A3 1.4L TFSI S-TRONIC AUTO SEDAN PETROL,"$41,900.00"
2016,2,29,AUDI A4 1.8L TFSI MULTITRONIC AUTO SEDAN PETROL,"$57,700.00"
2016,2,29,AUDI A4 AVANT 1.8L TFSI MULTITRONIC WITH S-LINE,"$64,900.00"
2016,2,29,AUDI A5 1.8L TFSI SPORTBACK TIPTRONIC (AUTO) PETROL,"$68,100.00"
2016,2,29,AUDI A5 2.0L TFSI COUPE TIPTRONIC (AUTO) PETROL,"$80,100.00"
2016,2,29,AUDI A6 1.8L TFSI S-TRONIC AUTO SALOON PETROL,"$71,100.00"
2016,2,29,AUDI A8L 3.0L TFSi QUATTRO TIPTRONIC AUTO PETROL,"$165,350.00"
2016,2,29,AUDI Q3 2.0L TFSi QUATTRO S-TRONIC AUTO SUV PETROL,"$57,750.00"
2016,2,29,AUDI Q5 2.0L TFSi QUATTRO TIPTRONIC AUTO SUV PETROL,"$74,600.00"
2016,2,29,AUDI Q7 2.0L TFSi QUATTRO TIPTRONIC AUTO AWD SUV PETROL,"$96,200.00"
2016,2,29,AUDI Q7 3.0L TFSi QUATTRO TIPTRONIC AUTO AWD SUV PETROL,"$122,600.00"
2016,2,29,AUDI S3 2.0L TFSI QUATTRO S-TRONIC AUTO PETROL,"$71,650.00"
2016,2,29,AUDI TT COUPE 2.0L TFSI QUATTRO S-TRONIC PETROL,"$81,650.00"
2016,2,29,AUDI TTS COUPE 2.0L TFSI QUATTRO S-TRONIC PETROL,"$101,200.00"
2016,2,29,BMW 118i M SPORT1.6L AUTO 5-DOORS H/BACK PETROL,"$53,200.00"
2016,2,29,BMW 218i ACTIVE TOURER LUXURY 1.5L AUTO PETROL,"$55,700.00"
2016,2,29,BMW 220i COUPE SPORT LINE 2.0L MANUAL PETROL,"$65,850.00"
2016,2,29,BMW 318i SPORT LINE 1.5L AUTO PETROL,"$61,400.00"
2016,2,29,BMW 320i M SPORT 2.0L AUTO PETROL,"$78,450.00"
2016,2,29,BMW 420i COUPE SPORT LINE 2.0L AUTO PETROL,"$90,300.00"
2016,2,29,BMW 420i GRAN COUPE 2.0L AUTO 4-DOORS PETROL,"$83,050.00"
2016,2,29,BMW 420i GRAN COUPE RHD SPORT LINE 2.0L AUTO PETROL,"$85,750.00"
2016,2,29,BMW 520i SPORT PRO EDITION 2.0L AUTO SEDAN PETROL,"$102,650.00"
2016,2,29,BMW 528i FACELIFT M SPORT 2.0L AUTO PETROL,"$121,200.00"
2016,2,29,BMW 740Li LIMOUSINE 3.0L AUTO PETROL,"$230,250.00"
2016,2,29,BMW 740Li PURE EXPERIENCE 3.0L AUTO 4-DOORS PETROL,"$234,750.00"
2016,2,29,BMW M3 4.0L AUTO 4-DOORS PETROL,"$216,800.00"
2016,2,29,BMW M4 3.0L AUTO 2-DOORS COUPE PETROL,"$209,700.00"
2016,2,29,BMW M135i 3.0L AUTO PETROL,"$96,450.00"
2016,2,29,BMW M235i 3.0L AUTO PETROL,"$103,950.00"
