Year,Month,Day,Car,Showroom Price (BND)
2016,10,15,AUDI A4 1.4L TFSI S-TRONIC AUTO SEDAN PETROL,"$49,750.00"
2016,10,15,AUDI A4 2.0L TFSI ULTRA S-TRONIC AUTO SEDAN PETROL,"$56,852.00"
2016,10,15,AUDI A5 1.8L TFSI SPORTBACK TIPTRONIC AUTO PETROL,"$68,100.00"
2016,10,15,AUDI A8L 3.0L TFSi QUATTRO TIPTRONIC AUTO SEDAN PETROL,"$165,350.00"
2016,10,15,AUDI Q3 2.0L TFSi QUATTRO S-TRONIC AUTO SUV PETROL,"$57,750.00"
2016,10,15,AUDI Q7 2.0L TFSi QUATTRO TIPTRONIC AUTO AWD SUV PETROL,"$96,200.00"
2016,10,15,AUDI Q7 3.0L TFSi QUATTRO TIPTRONIC AUTO AWD SUV PETROL,"$122,600.00"
2016,10,15,AUDI S3 2.0L TFSI QUATTRO S-TRONIC AUTO PETROL,"$71,650.00"
2016,10,15,AUDI TT 2.0L TFSI S-TRONIC AUTO COUPE PETROL,"$81,650.00"
2016,10,15,AUDI TTS 2.0L TFSI QUATTRO S-TRONIC AUTO COUPE PETROL,"$101,200.00"
2016,10,15,BAW BJ6490XBD1-R 2.2L MANUAL 9-SEATERS 4-DOORS WAGON PETROL,"$25,150.00"
2016,10,15,BMW 118i M-SPORT 1.6L AUTO 5-DOORS HATCH BACK PETROL,"$53,190.00"
2016,10,15,BMW 218i ACTIVE TOURER LUXURY 1.5L AUTO WAGON PETROL,"$55,700.00"
2016,10,15,BMW 220i COUPE SPORT LINE 2.0L MANUAL PETROL,"$65,850.00"
2016,10,15,BMW 740Li LIMOUSINE 3.0L AUTO PETROL,"$230,250.00"
2016,10,15,BMW 740Li PURE EXPERIENCE 3.0L AUTO 4-DOORS PETROL,"$234,750.00"
2016,10,15,BMW M4 3.0L AUTO 2-DOORS COUPE PETROL,"$209,700.00"
2016,10,15,BMW X4 xDRIVE20i X LINE RHD 2.0L AUTO PETROL,"$90,635.00"
2016,10,15,BMW X4 xDRIVE20i X LINE RHD 2.0L AUTO PETROL,"$92,118.00"
2016,10,15,BMW X5 xDRIVE 35i RHD PURE EXPERIENCE 3.0L AUTO SUV,"$163,940.00"
