Year,Month,Day,Car,Showroom Price (BND)
2020,8,31,ALFA ROMEO GIULIA 620 GME 2.0L AUTO SEDAN PETROL,"$63,900.00"
2020,8,31,ALFA ROMEO GIULIA 620 QV V6 2.9L AUTO SEDAN PETROL,"$139,973.00"
2020,8,31,ALFA ROMEO GIULIA VELOCE 620 2.0L AUTO GME 2000 SEDAN PETROL,"$72,700.00"
2020,8,31,ALFA ROMEO STELVIO 2.0L AUTO AWD SUV PETROL,"$75,500.00"
2020,8,31,AUDI A4 2.0L TFSI ULTRA QUATTRO S-TRONIC AUTO SEDAN PETROL,"$74,440.00"
2020,8,31,AUDI A6 1.8L TFSI S-TRONIC S-LINE AUTO PETROL,"$72,570.00"
2020,8,31,AUDI A3 1.2L S-LINE TFSI S-TRONIC AUTO SPORTBACK PETROL,"$52,600.00"
2020,8,31,AUDI A3 1.2L TFSI S-TRONIC AUTO SEDAN PETROL,"$44,530.00"
2020,8,31,AUDI A3 1.2L TFSI S-TRONIC AUTO SPORTBACK PETROL,"$49,350.00"
2020,8,31,AUDI A4 2.0L TFSI ULTRA S-TRONIC AUTO S-LINE BLACK STYLING SEDAN PETROL,"$73,130.00"
2020,8,31,AUDI A5 2.0L TFSI QUATTRO S-TRONIC AUTO COUPE PETROL,"$83,310.00"
2020,8,31,AUDI A6 2.0L TFSI S-TRONIC AUTO SEDAN PETROL,"$78,790.00"
2020,8,31,AUDI A6 3.0L TFSI QUATTRO S-TRONIC AUTO SEDAN PETROL,"$109,930.00"
2020,8,31,AUDI A7 SPORTBACK 3.0L TFSI QUATTRO S-TRONIC AUTO PETROL,"$123,220.00"
2020,8,31,AUDI A8L 3.0L (55) TFSi QUATTRO TIPTRONIC AUTO SEDAN PETROL,"$181,740.00"
2020,8,31,AUDI Q2 1.0L TFSI S-TRONIC AUTO WAGON PETROL - S-LINE,"$53,840.00"
2020,8,31,AUDI Q3 1.4L TFSI (35) S-TRONIC AUTO SUV PETROL (ADVANCED LINE),"$58,160.00"
2020,8,31,AUDI Q3 1.4L TFSI (35) S-TRONIC AUTO SUV PETROL (BASIC LINE),"$53,850.00"
2020,8,31,AUDI Q3 2.0L TFSI QUATTRO S-TRONIC AUTO SUV PETROL (ADVANCED LINE),"$66,490.00"
2020,8,31,AUDI Q5 2.0L AUTO TFSI QUATTRO S-TRONIC S-LINE SUV PETROL,"$83,140.00"
2020,8,31,AUDI Q5 2.0L TFSI QUATTRO S-TRONIC AUTO 5-SEATERS SUV PETROL,"$81,610.00"
2020,8,31,AUDI Q8 55 3.0L TFSI QUATTRO TIPTRONIC AUTO SUV PETROL,"$132,110.00"
2020,8,31,AUDI Q8 55 3.0L TFSI QUATTRO TIPTRONIC AUTO SUV PETROL (BLACK EDITION),"$133,700.00"
2020,8,31,AUDI S3 2.0L TFSI QUATTRO S-TRONIC AUTO SEDAN PETROL - HIGH SPEC,"$84,630.00"
2020,8,31,AUDI S3 2.0L TFSI QUATTRO S-TRONIC AUTO SEDAN PETROL - STANDARD SPEC,"$78,150.00"
2020,8,31,AUDI SQ5 2.0L TFSI QUATTRO TIPTRONIC AUTO AWD SUV PETROL,"$109,560.00"
2020,8,31,AUDI TT 2.0L TFSI QUATTRO S-TRONIC AUTO COUPE PETROL,"$81,140.00"
2020,8,31,BMW 118i 1.5L AUTO 5-DOORS HATCHBACK PETROL,"$52,940.00"
2020,8,31,BMW 118i MSPORT 1.6L AUTO 5-DOORS HATCHBACK PETROL,"$60,511.00"
2020,8,31,BMW 318i SPORT 1.5L AUTO SALOON PETROL,"$68,794.00"
2020,8,31,BMW 320i SPORT 2.0L AUTO SALOON PETROL,"$84,468.00"
2020,8,31,BMW 330i M-SPORT 2.0L AUTO SALOON PETROL,"$94,716.00"
2020,8,31,BMW 420i COUPE SPORT 2.0L AUTO 2-DOORS PETROL,"$99,220.00"
2020,8,31,BMW 420i GRAN COUPE SPORT 2.0L AUTO 4-DOORS PETROL,"$89,045.00"
2020,8,31,BMW 520i LUXURY 2.0L AUTO SALOON PETROL,"$107,389.00"
2020,8,31,BMW 740Li PURE EXCELLENT AUTO LIMOUSINE PETROL,"$252,226.00"
2020,8,31,BMW M135i XDRIVE 2.0L AUTO RHD 4WD WAGON PETROL,"$98,078.00"
2020,8,31,BMW X1 SDRIVE 18i M-SPORT 1.5L AUTO 4WD SUV PETROL,"$75,244.00"
2020,8,31,BMW X1 SDRIVE 20i M-SPORT 2.0L AUTO SUV PETROL,"$82,745.00"
2020,8,31,BMW X1 SDRIVE 20i XLINE 2.0L AUTO 4WD SUV PETROL,"$76,695.00"
2020,8,31,BMW X1 XDRIVE 18i XLINE 1.5L AUTO SUV PETROL,"$73,212.00"
2020,8,31,BMW X1 XDRIVE 18i XLINE 1.5L LCI AUTO SUV PETROL,"$75,704.00"
2020,8,31,BMW X2 SDRIVE MSPORT 2.0L AUTO 4WD SUV PETROL,"$82,745.00"
2020,8,31,BMW X2 SDRIVE MSPORTX 2.0L AUTO 4WD SUV PETROL,"$83,631.00"
2020,8,31,BMW X3 XDRIVE 20i RHD 2.0L AUTO SUV PETROL,"$93,924.00"
2020,8,31,BMW X4 DRIVE 30i M-SPORT 2.0L AUTO 4WD SUV PETROL,"$129,383.00"
2020,8,31,BMW X4 xDRIVE20i X LINE 2.0L AUTO SUV PETROL,"$104,958.00"
2020,8,31,BMW X5 xDRIVE 35i 3.0L AUTO SUV PETROL,"$157,891.00"
2020,8,31,BMW X5 XDRIVE 40i 3.0L AUTO 4WD SUV PETROL,"$168,158.70"
2020,8,31,BMW X6 XDRIVE 35i RHD 3.0L AUTO SUV PETROL,"$189,398.00"
2020,8,31,BMW X7 XDRIVE 40i M-SPORT 3.0L AUTO 4WD SUV PETROL,"$233,220.00"
2020,8,31,BMW X7 XDRIVE 40i PURE EXCELLENT 3.0L AUTO 4WD SUV PETROL,"$226,599.00"
2020,8,31,CHERY A5 2.0L MANUAL COMFORTABLE SEDAN PETROL,"$22,526.00"
2020,8,31,CHERY FULWIN2 1.5L MANUAL SEDAN PETROL,"$17,752.00"
2020,8,31,CHEVROLET CAPTIVA 1.5L T LV2 (LT SPEC) CVT AUTO 4X2 SUV PETROL,"$37,660.00"
2020,8,31,CHEVROLET CAPTIVA 1.5L T LV2 (PREMIER SPEC) CVT AUTO 4X2 SUV PETROL,"$38,586.00"
2020,8,31,CHEVROLET MALIBU 2.4L AUTO SEDAN PETROL,"$34,571.00"
2020,8,31,CHEVROLET TRAILBLAZER 2.5L AUTO 4X2 SUV DIESEL,"$45,808.00"
2020,8,31,CHEVROLET TRAILBLAZER 2.8L AUTO 4WD SUV DIESEL,"$60,762.00"
2020,8,31,CHRYSLER 300C LUXURY SERIES 3.0L AUTO SEDAN PETROL,"$82,177.00"
2020,8,31,CHRYSLER SRT RWD 6.4L 8-SPEED AUTOMATIC TRANSMISSION HEMI WITH FUEL SAVER TECH SEDAN PETROL,"$100,800.00"
2020,8,31,CITROEN C3 AIRCROSS 1.2L AUTO 2WD COMPACT SUV PETROL,"$34,599.00"
2020,8,31,CITROEN C4 1.2L AUTO HATCHBACK PETROL,"$32,978.00"
2020,8,31,CITROEN C5 AIRCROSS 1.6L AUTO 2WD SUV PETROL,"$47,335.00"
2020,8,31,DAIHATSU GRAN MAX 1.5L AUTO 5-DOORS 5-SEATERS VAN PETROL,"$27,999.00"
2020,8,31,DAIHATSU GRAN MAX 1.5L MANUAL 5-DOORS 5-SEATERS VAN PETROL,"$24,123.00"
2020,8,31,DFSK SOKON GLORY 330 1.5L MANUAL 7-SEATERS MPV PETROL,"$17,060.00"
2020,8,31,DFSK SOKON GLORY 560 1.5 CVT AUTO LUXURY SUV PETROL,"$28,660.00"
2020,8,31,DODGE JOURNEY R/T (FWD/RHD) 2.4L 4-SPEED AUTOMATIC VLP TRANSMISSION SUV PETROL,"$51,391.00"
2020,8,31,DS3 GT PERFORMANCE 1.6L MANUAL 3-DOORS HATCHBACK PETROL,"$52,818.00"
2020,8,31,DS4 CROSSBACK 1.6L AUTO HATCHBACK PETROL,"$46,814.00"
2020,8,31,DS5 1.6L AUTO HATCHBACK PETROL,"$56,450.00"
2020,8,31,DS7 CROSSBACK 1.6L AUTO GRAND CHIC 2WD PETROL,"$67,865.00"
2020,8,31,DS7 CROSSBACK 1.6L AUTO SO CHIC 2WD PETROL,"$50,044.00"
2020,8,31,FORD EVEREST TREND XLT 2.2L HP 6-SPEED AUTOMATIC TRANSMISSION 2WD WAGON PETROL,"$60,991.00"
2020,8,31,FORD EVEREST XLS 2.2L HP 6-SPEED AUTOMATIC TRANSMISSION 2WD WAGON DIESEL,"$56,202.00"
2020,8,31,FORD MUSTANG I4 2.3L TI-VCT 10-SPEED AUTO TRANSMISSION COUPE PETROL,"$88,712.00"
2020,8,31,FORD RANGER XL3 2.2L 6-SPEED MANUAL TRANSMISSION DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2019),"$48,894.00"
2020,8,31,FORD RANGER XL3 2.2L 6-SPEED MANUAL TRANSMISSION DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2020),"$48,894.00"
2020,8,31,FORD RANGER XLT 2.2L HP AUTO DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2018),"$51,844.00"
2020,8,31,FORD RANGER XLT3 2.2L 150 PS S2 6-SPEED AUTOMATIC TRANSMISSION DOUBLE CAB 4WD DIESEL (MODEL YEAR: 2019),"$55,423.00"
2020,8,31,FORD S-MAX 2.0L ECOBOOST AUTO 7-SEATERS WAGON PETROL,"$58,689.00"
2020,8,31,FORD TRANSIT CUSTOM KOMBI M1 330L 2.2L 125PS MANUAL 9-SEATER VAN DIESEL (MODEL YEAR: 2016),"$53,227.00"
2020,8,31,HONDA ACCORD 1.5L TURBO EL-BRN CVT AUTO SEDAN PETROL,"$59,659.00"
2020,8,31,HONDA BR-V 1.5L SV-BRU CVT AUTO WAGON PETROL,"$29,771.00"
2020,8,31,HONDA CITY 1.5L V-SIN CVT ZE6 AUTO SEDAN PETROL,"$23,164.00"
2020,8,31,HONDA CIVIC 1.6L VTi-B CVT AUTO SEDAN PETROL,"$30,377.00"
