Year,Month,Day,Car,Showroom Price (BND)
2019,6,30,ALFA ROMEO GIULIA 620 QV V6 2.9L AUTO SEDAN PETROL,"$139,973.00"
2019,6,30,ALFA ROMEO GIULIA 620 GME 2.0L AUTO SEDAN PETROL,"$63,353.00"
2019,6,30,AUDI A3 1.2L TFSI S-TRONIC AUTO SEDAN PETROL,"$43,631.00"
2019,6,30,AUDI A3 1.2L TFSI S-TRONIC AUTO SPORTBACK PETROL,"$46,803.00"
2019,6,30,AUDI A4 2.0L TFSI S-TRONIC AUTO SEDAN PETROL - BLACK EDITION,"$55,068.00"
2019,6,30,AUDI A4 2.0L TFSI QUATTRO S-TRONIC AUTO AWD SEDAN PETROL,"$67,560.00"
2019,6,30,AUDI A4 2.0L TFSI ULTRA S-TRONIC AUTO S-LINE BLACK STYLING SEDAN PETROL,"$58,515.00"
2019,6,30,AUDI A4 2.0L TFSI ULTRA QUATTRO AWD S-TRONIC AUTO SEDAN PETROL,"$68,676.00"
2019,6,30,AUDI A5 2.0L TFSI QUATTRO S-TRONIC AUTO COUPE PETROL,"$79,952.00"
2019,6,30,AUDI A5 2.0L TFSI QUATTRO S-TRONIC AUTO SPORTBACK PETROL,"$83,042.00"
2019,6,30,AUDI Q2 1.0L TFSi S-TRONIC AUTO WAGON PETROL,"$46,415.00"
2019,6,30,AUDI Q2 1.0L TFSi S-TRONIC AUTO WAGON PETROL (HIGH GRADE),"$46,904.00"
2019,6,30,AUDI Q2 1.0L TFSi S-TRONIC AUTO WAGON PETROL (S-LINE),"$47,582.00"
2019,6,30,AUDI Q5 2.0L TFSi QUATTRO S-TRONIC AUTO 5-SEATERS SUV PETROL,"$74,047.00"
2019,6,30,AUDI Q8 55 3.0L TFSI QUATTRO TIPTRONIC AUTO SUV PETROL,"$123,345.00"
2019,6,30,AUDI R8 V10 5.2L QUATTRO AUTO 2-DOORS COUPE PETROL,"$215,896.00"
2019,6,30,AUDI S3 2.0L TFSI QUATTRO S-TRONIC AUTO HIGH SPEC SEDAN PETROL,"$85,358.00"
2019,6,30,AUDI TTS 2.0L TFSI QUATTRO S-TRONIC AUTO COUPE PETROL,"$107,764.00"
2019,6,30,BMW 118i 1.5L AUTO 5-DOORS RHD HATCHBACK PETROL,"$50,269.00"
2019,6,30,BMW 318i RHD SPORT 1.5L AUTO SALOON PETROL,"$61,613.00"
2019,6,30,BMW 330i RHD M-SPORT 2.0L AUTO SALOON PETROL,"$92,571.00"
2019,6,30,BMW 850i XDRIVE RHD 4.4L AUTO COUPE PETROL,"$306,044.00"
2019,6,30,BMW X1 SDRIVE 18i M-SPORT RHD 1.5L AUTO 4WD SUV PETROL,"$74,241.00"
2019,6,30,BMW X3 XDRIVE 20i RHD 2.0L AUTO 4WD SUV PETROL,"$89,556.00"
2019,6,30,BMW X4 XDRIVE 30i RHD 2.0L AUTO 4WD SUV PETROL,"$128,112.00"
2019,6,30,BMW X5 XDRIVE 35i RHD 3.0L AUTO 4WD SUV PETROL,"$151,679.00"
2019,6,30,BMW X5 XDRIVE 40i RHD 3.0L AUTO 4WD SUV PETROL,"$163,059.00"
2019,6,30,CHERY FULWIN2 1.5L MANUAL SEDAN PETROL,"$14,650.00"
2019,6,30,CHEVROLET CAPTIVA 2.4L AUTO 7-SEATERS SUV PETROL,"$32,274.00"
2019,6,30,CHEVROLET COLORADO C-CAB 2.5L AUTO 4X4 LTZ DIESEL,"$45,965.00"
2019,6,30,CHEVROLET CRUZE 1.4L TURBO AUTO NOTCH BACK SEDAN PETROL,"$20,230.00"
2019,6,30,CHEVROLET MALIBU 2.4L AUTO SEDAN PETROL,"$32,330.00"
2019,6,30,CHEVROLET SONIC 1.4L AUTO NOTCHBACK PETROL,"$17,956.00"
2019,6,30,CHEVROLET TRAILBLAZER 2.5L AUTO 4X2 SUV DIESEL,"$40,725.00"
2019,6,30,CHEVROLET TRAILBLAZER 2.8L AUTO 4WD SUV DIESEL,"$63,636.00"
2019,6,30,CHRYSLER SRT RWD 6.4L 8-SPEED AUTOMATIC TRANSMISSION HEMI,"$107,691.00"
2019,6,30,CHRYSLER 300C LUXURY SERIES RWD 3.0L 8-SPEED AUTO TRANSMISSION,"$85,457.00"
2019,6,30,CITROEN C3 AIRCROSS 1.2L AUTO 5-DOORS 2WD COMPACT SUV PETROL,"$31,332.00"
2019,6,30,CITROEN C4 1.2L AUTO 5-DOORS HATCH BACK PETROL,"$29,757.00"
2019,6,30,CITROEN C4 CACTUS 1.2L AUTO 5-DOORS HATCH BACK PETROL,"$28,761.00"
2019,6,30,CITROEN C5 AIRCROSS 1.6L AUTO 2WD SUV PETROL,"$43,943.00"
2019,6,30,CITROEN GRAND C4 PICASSO 1.6L AUTO MPV 5-DOORS PETROL,"$44,032.00"
