Year,Month,Day,Car,Showroom Price (BND)
2017,5,31,FORD EVEREST TREND XLT 2.2L 6AUTO 2WD WAGON DIESEL,"$57,000.00"
2017,5,31,FORD FIESTA (SIGMA) MID 1.5L AUTO 5-DOORS HATCH BACK PETROL,"$22,703.00"
2017,5,31,FORD FIESTA 1.6L AUTO SIGMA MID 4-DOORS SEDAN PETROL,"$20,964.00"
2017,5,31,FORD FIGO 1.4L TREND MANUAL HATCH BACK 5-DOORS PETROL,"$15,000.00"
2017,5,31,FORD FIGO 1.6L TREND AUTO HATCH BACK 5-DOORS PETROL,"$17,850.00"
2017,5,31,FORD FOCUS 1.6L TITANIUM AUTO HATCH BACK 5-DOORS PETROL,"$28,850.00"
2017,5,31,FORD KUGA TITANIUM 1.6L AUTO SUV PETROL,"$40,100.00"
2017,5,31,FORD KUGA TREND 1.6L AUTO SUV PETROL,"$39,734.00"
2017,5,31,FORD MONDEO 2.0L TITANIUM AUTO SEDAN 4-DOORS PETROL,"$41,000.00"
2017,5,31,FORD RANGER XL 2.2L LP MANUAL DOUBLE CAB 4X2 DIESEL,"$37,586.00"
2017,5,31,FORD RANGER XLT 2.2L MANUAL DOUBLE CAB 4X4 DIESEL,"$37,161.00"
2017,5,31,FORD RANGER XLT 2.2L AUTO DOUBLE CAB 4X4 DIESEL,"$49,300.00"
2017,5,31,FORD RANGER XLT 3.2L MANUAL DOUBLE CAB 4X4 DIESEL,"$42,526.00"
2017,5,31,FORD RANGER XLT 3.2L AUTO 4WD DOUBLE CAB DIESEL,"$42,000.00"
2017,5,31,FORD RANGER XLT 3.2L AUTO 4X4 DOUBLE CAB DIESEL,"$53,750.00"
2017,5,31,FORD S-MAX 2.0L ECOBOOST AUTO PETROL,"$51,965.00"
2017,5,31,FORD TRANSIT CUSTOM KOMBI M1 330L 2.2L 125PS MANUAL 9-SEATERS,"$49,525.00"
2017,5,31,GREAT WALL HAVAL M4 1.5L 6-SPEED AUTO TRANSMISSION 5-DOORS,"$21,605.00"
2017,5,31,GREAT WALL VOLEEX C10 1.5L AUTO 5-DOORS HATCH BACK PETROL,"$16,243.00"
2017,5,31,GEELY LC CROSS 1.3L MANUAL 5-DOORS HATCH BACK PETROL,"$17,850.00"
2017,5,31,GEELY LC 1.3L GS PANDA MANUAL 5-DOORS HATCH BACK PETROL,"$10,600.00"
2017,5,31,GEELY MK 1.5L MANUAL SEDAN PETROL,"$11,150.00"
2017,5,31,HONDA ACCORD 2.4L VTI-LFN AUTO SEDAN PETROL,"$49,287.00"
2017,5,31,HONDA BR-V 1.5L SV-BRU CVT ZE5 AUTO 7-SEATERS WAGON PETROL,"$29,818.00"
2017,5,31,HONDA CITY 1.5L SV AUTO SEDAN PETROL,"$23,889.00"
2017,5,31,HONDA CIVIC 1.6L VTi-B CVT UB5 AUTO SEDAN PETROL,"$31,196.00"
2017,5,31,HONDA CIVIC 1.5L VTiS-B CVT TURBO UA7 AUTO SEDAN PETROL,"$41,416.00"
2017,5,31,HONDA HR-V 1.5L LX SIN CVT ZB9 AUTO WAGON 5-SEATERS PETROL,"$33,652.00"
2017,5,31,HONDA JAZZ 1.5L Vti-R AUTO 5-DOORS HATCH BACK PETROL,"$25,248.00"
2017,5,31,HONDA MOBILIO U-RS CVT UB5 1.5L AUTO 7-SEATERS WAGON PETROL,"$28,050.00"
2017,5,31,HONDA ODYSSEY 2.4L EX AUTO 8-SEATER WAGON PETROL,"$42,934.00"
2017,5,31,HONDA ODYSSEY 2.4L EXV AUTO WAGON 7-SEATER WAGON PETROL,"$50,741.00"
2017,5,31,HYUNDAI ACCENT 1.4L CVVT AUTO 5-DOORS HATCH BACK PETROL,"$20,977.00"
2017,5,31,HYUNDAI ACCENT 1.4L CVVT AUTO 5-DOORS HATCH BACK PETROL,"$21,119.00"
2017,5,31,HYUNDAI CRETA 1.6L GLS AUTO 2WD SUV PETROL,"$25,499.00"
2017,5,31,HYUNDAI CRETA 1.6L GLS AUTO 2WD SUV PETROL,"$25,392.00"
2017,5,31,HYUNDAI CRETA 1.6L GLS MANUAL 2WD SUV PETROL,"$22,836.00"
2017,5,31,HYUNDAI CRETA 1.6L GLS MANUAL 2WD SUV PETROL,"$22,717.00"
2017,5,31,HYUNDAI CRETA 1.6L GLS AUTO 2WD SUV PETROL,"$24,629.00"
2017,5,31,HYUNDAI CRETA 1.6L GLS AUTO 2WD SUV PETROL,"$24,508.00"
2017,5,31,HYUNDAI ELANTRA GLS 1.6L AUTO BASE 4-DOORS 2WD SEDAN PETROL,"$26,773.00"
2017,5,31,HYUNDAI ELANTRA GLS 1.6L AUTO BASE 4-DOORS 2WD SEDAN PETROL,"$26,632.00"
2017,5,31,HYUNDAI GRAND i10 GLS 1.25L MANUAL 4-DOORS SEDAN PETROL,"$13,880.00"
2017,5,31,HYUNDAI GRAND i10 GLS 1.25L MANUAL 4-DOORS SEDAN PETROL,"$13,905.00"
2017,5,31,HYUNDAI GRAND i10 GLS 1.25L AUTO 4-DOORS SEDAN PETROL,"$15,105.00"
2017,5,31,HYUNDAI GRAND i10 GLS 1.25L AUTO 4-DOORS SEDAN PETROL,"$15,312.00"
2017,5,31,HYUNDAI GRAND i10 GLS 1.0L MANUAL 5-DOORS HATCH BACK PETROL,"$14,196.00"
2017,5,31,HYUNDAI GRAND i10 GLS 1.0L MANUAL 5-DOORS HATCH BACK PETROL,"$14,317.00"
2017,5,31,HYUNDAI GRAND i10 GLS 1.0L AUTO 5-DOORS HATCH BACK PETROL,"$16,577.00"
2017,5,31,HYUNDAI GRAND i10 GLS 1.0L AUTO 5-DOORS HATCH BACK PETROL,"$16,703.00"
2017,5,31,HYUNDAI i20 1.4L MANUAL 5-DOORS HATCH BACK PETROL,"$19,256.00"
2017,5,31,HYUNDAI i20 1.4L MANUAL 5-DOORS HATCH BACK PETROL,"$19,308.00"
2017,5,31,HYUNDAI i20 1.4L AUTO 5-DOORS HATCH BACK PETROL,"$22,578.00"
2017,5,31,HYUNDAI i20 1.4L AUTO 5-DOORS HATCH BACK PETROL,"$22,630.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L MANUAL 5-DOORS HATCH BACK DIESEL,"$22,487.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L MANUAL 5-DOORS HATCH BACK DIESEL,"$22,644.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L MANUAL 5-DOORS HATCH BACK DIESEL,"$22,625.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L MANUAL 5-DOORS HATCH BACK PETROL,"$19,337.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L MANUAL 5-DOORS HATCH BACK PETROL,"$19,035.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L MANUAL 5-DOORS HATCH BACK PETROL,"$19,184.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L AUTO 5-DOORS HATCH BACK PETROL,"$22,367.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L AUTO 5-DOORS HATCH BACK PETROL,"$22,315.00"
2017,5,31,HYUNDAI i20 ACTIVE 1.4L AUTO 5-DOORS HATCH BACK PETROL,"$22,210.00"
2017,5,31,HYUNDAI i30 1.6L AUTO HIGH SPEC 5-DOORS PETROL,"$27,429.00"
2017,5,31,HYUNDAI i30 1.6L AUTO HIGH SPEC 5-DOORS PETROL,"$27,292.00"
2017,5,31,HYUNDAI SANTA FE 2.2L CRDi AUTO 4WD 7-SEATERS SUV DIESEL,"$54,782.00"
2017,5,31,HYUNDAI SONATA 2.0L GLS AUTO SALOON PETROL,"$33,110.00"
2017,5,31,HYUNDAI SONATA 2.4L GLS AUTO SALOON PETROL,"$38,285.00"
2017,5,31,HYUNDAI TUCSON 2.0L CVVT AUTO 2WD SUV BASE PETROL,"$32,392.00"
2017,5,31,HYUNDAI TUCSON 2.0L CVVT AUTO 2WD SUV BASE PETROL,"$32,334.00"
2017,5,31,HYUNDAI TUCSON 2.0L CVVT AUTO 2WD SUV STANDARD PETROL,"$36,556.00"
2017,5,31,HYUNDAI TUCSON 2.0L CVVT AUTO 2WD SUV PREMIUM PETROL,"$39,271.00"
2017,5,31,HYUNDAI VELOSTER 1.6L GLS AUTO 2WD 3-DOORS HATCH BACK PETROL,"$27,999.00"
2017,5,31,HYUNDAI VELOSTER 1.6L GLS AUTO 2WD 3-DOORS HATCH BACK PETROL,"$28,141.00"
2017,5,31,JAGUAR F-PACE 3.0L V6 S/C AUTO S AWD 5-DOORS SUV PETROL,"$123,371.00"
2017,5,31,JAGUAR F-PACE 3.0L V6 S/C AUTO R-SPORT AWD 5-DOORS SUV PETROL,"$107,504.00"
2017,5,31,JAGUAR F-TYPE 3.0L V6 S/C RWD AUTO COUPE PETROL,"$134,422.00"
2017,5,31,JAGUAR F - TYPE 3.0L V6 S/C RWD AUTO CONVERTIBLE PETROL,"$141,780.00"
2017,5,31,JAGUAR XE 2.0L I4P AUTO RWD 200PS PRESTIGE 4-DOORS SEDAN PETROL,"$63,880.00"
2017,5,31,JAGUAR XF 2.0L GTDi RWD PRESTIGE AUTO 4-DOORS SEDAN PETROL,"$79,236.00"
2017,5,31,JAGUAR XJ 2.0L i4 Ti RWD AUTO 4-DOORS SWB PREMIUM LUXURY,"$128,401.00"
2017,5,31,JEEP COMPASS LIMITED 2.4L 4WD 6-SPEED WAGON PETROL,"$42,053.00"
2017,5,31,JEEP CHEROKEE LIMITED 4X4 9-SPEED 4WD 2.4L AUTO SUV PETROL,"$69,652.00"
2017,5,31,JEEP GRAND CHEROKEE LIMITED 3.0L 4WD SUV AUTO PETROL,"$83,950.00"
2017,5,31,JEEP GRAND CHEROKEE SRT 4WD 6.4L AUTO PETROL,"$121,812.00"
2017,5,31,JEEP RENEGADE LIMITED 1.4L RHD 6-SPEED C633 DUEL DRY CLUTH,"$42,604.00"
2017,5,31,JEEP WRANGLER UNLIMITED RUBICON V6 3.0L 5-SPEED AUTOMATIC,"$65,266.00"
2017,5,31,KIA CARENS 1.7L EX AUTO CRDi 7-SEATERS DIESEL,"$34,456.00"
2017,5,31,KIA F/L CERATO 1.6L EX MANUAL 5-DOORS HATCH BACK PETROL,"$25,128.00"
2017,5,31,KIA F/L CERATO 1.6L EX AUTO SEDAN PETROL,"$26,431.00"
2017,5,31,KIA F/L CERATO 1.6L LX AUTO 4-DOORS SEDAN PETROL,"$26,140.00"
2017,5,31,KIA F/L CERATO 1.6L LX AUTO 5-DOORS HATCHBACK PETROL,"$26,634.00"
2017,5,31,KIA CERATO KOUP 1.6L SX MANUAL TURBO-GDI 2-DOORS COUPE PETROL,"$32,957.00"
2017,5,31,KIA CERATO KOUP 1.6L SX AUTO TURBO-GDI 2-DOORS COUPE PETROL,"$35,740.00"
2017,5,31,KIA F/L CERATO 1.6L SX AUTO 4-DOORS SEDAN PETROL,"$29,837.00"
2017,5,31,KIA GRAND CARNIVAL 3.3L SX AUTO 8-SEATER WAGON PETROL,"$50,437.00"
2017,5,31,KIA GRAND CARNIVAL 2.2L SX AUTO CRDi 8-SEATER WAGON DIESEL,"$51,920.00"
2017,5,31,KIA GRAND CARNIVAL 3.3L SXLi AUTO CRDi 8-SEATER WAGON PETROL,"$61,384.00"
2017,5,31,KIA GRAND CARNIVAL 2.2L SXLi AUTO CRDi 8-SEATER WAGON DIESEL,"$62,704.00"
2017,5,31,KIA OPTIMA 1.2L GTL AUTO 5-DOORS HATCH BACK PETROL,"$20,523.00"
2017,5,31,KIA OPTIMA 2.4L GTL AUTO SEDAN PETROL,"$42,320.00"
2017,5,31,KIA PICANTO 1.2L GL MANUAL 5-DOORS HATCH BACK PETROL,"$17,597.00"
2017,5,31,KIA PICANTO 1.2L GL AUTO 5-DOORS HATCH BACK PETROL,"$18,798.00"
2017,5,31,KIA PICANTO 1.2L GLS MANUAL 5-DOORS HATCH BACK PETROL,"$18,032.00"
2017,5,31,KIA PICANTO 1.2L GLS AUTO 5-DOORS HATCH BACK PETROL,"$19,220.00"
2017,5,31,KIA RIO 1.4L G MANUAL 5-DOORS HATCHBACK PETROL,"$19,628.00"
2017,5,31,KIA RIO 1.4L G AUTO 5-DOORS HATCHBACK PETROL,"$20,994.00"
2017,5,31,KIA RIO 1.4L GL AUTO 5-DOORS HATCHBACK PETROL,"$24,177.00"
