Year,Month,Day,Car,Showroom Price (BND)
2015,8,,FORD FIESTA 1.6L AUTO 4-DOORS SEDAN PETROL,"$21,650.00"
2015,8,,FORD FIESTA TREND 1.5L AUTO 5-DOORS H/BACK PETROL,"$24,200.00"
2015,8,,FORD FIESTA 1.5L SPORT AUTO 5-DOORS H/BACK PETROL,"$25,350.00"
2015,8,,FORD FIGO 1.4L MANUAL 5-DOORS H/BACK PETROL,"$15,200.00"
2015,8,,FORD FIGO 1.6L AUTO 5-DOORS TREND H/BACK PETROL,"$18,650.00"
2015,8,,FORD FOCUS ST 2.0L MANUAL H/BACK 5-DOORS PETROL,"$43,950.00"
2015,8,,FORD FOCUS 1.6L TITANIUM AUTO H/BACK 5-DOORS,"$29,250.00"
2015,8,,FORD KUGA 1.6L AUTO 4-DOORS TITANIUM PETROL,"$42,250.00"
2015,8,,FORD KUGA 1.6L TREND AUTO 4-DOORS STATION WAGON PETROL,"$40,800.00"
2015,8,,FORD MONDEO 2.3L AUTO 4-DOORS SEDAN PETROL,"$38,400.00"
2015,8,,FORD MONDEO 2.3L AUTO S/WAGON 5-DOORS PETROL,"$33,250.00"
2015,8,,FORD MONDEO 2.0L ECOBOOST TITANIUM AUTO SEDAN,"$42,550.00"
2015,8,,FORD RANGER 2.2L MANUAL DOUBLE CAB 4X2 DIESEL,"$31,300.00"
2015,8,,FORD RANGER 2.2L MANUAL DOUBLE CAB 4X4 DIESEL,"$41,000.00"
2015,8,,FORD RANGER 3.2L MANUAL DOUBLE CAB 4X4 DIESEL,"$45,500.00"
2015,8,,FORD RANGER 3.2L AUTO DOUBLE CAB 4X4 DIESEL,"$47,450.00"
2015,8,,FOTON VIEW C2 2.0L MANUAL 9-SEATER LOW/ SPEC,"$29,700.00"
2015,8,,FOTON VIEW C2 2.0L MANUAL 9-SEATER HIGH/ SPEC,"$38,400.00"
2015,8,,GREAT WALL HAVAL H5 2.4L MANUAL LUXURY 4X2 PETROL,"$28,200.00"
2015,8,,GREAT WALL M4 1.5L MANUAL PETROL,"$18,900.00"
2015,8,,GREAT WALL STEED (WINGLE 5) 2.0L MANUAL 4X2 DOUBLE CAB DIESEL,"$31,750.00"
2015,8,,GEELY LC CROSS 1.5L AUTO H/BACK 5-DOORS PETROL,"$14,150.00"
2015,8,,GEELY MK 1.5L MANUAL SEDAN PETROL,"$11,150.00"
2015,8,,GEELY LC 1.3L GS PANDA MANUAL HATCH BACK PETROL,"$10,600.00"
2015,8,,HONDA AMAZE 1.2L C MANUAL SEDAN PETROL,"$18,600.00"
2015,8,,HONDA AMAZE 1.2L C AUTO SEDAN PETROL,"$20,150.00"
2015,8,,HONDA BRIO 1.2L COMFORT AUTO H/BACK PETROL,"$16,850.00"
2015,8,,HONDA CR-V 2.4L RVSi - B AUTO WAGON 5-DOORS PETROL,"$44,150.00"
2015,8,,HONDA CITY 1.5L V AUTO SEDAN PETROL,"$23,400.00"
2015,8,,HONDA CITY 1.5L SV AUTO SEDAN PETROL,"$26,500.00"
2015,8,,HONDA CIVIC 1.6L VTi - B AUTO 5-SEATER SEDAN PETROL,"$30,950.00"
2015,8,,HONDA JAZZ 1.5L VTiR MANUAL 5-DOORS H/BACK PETROL,"$22,750.00"
2015,8,,HONDA JAZZ 1.5L VTiR AUTO 5-DOORS H/BACK PETROL,"$21,400.00"
2015,8,,HONDA MOBILO 1.5L WAGON AUTO 7-SEATER PETROL,"$25,300.00"
2015,8,,HONDA ODYSSEY 2.4L EX AUTO WAGON 7-SEATER PETROL,"$37,050.00"
2015,8,,HONDA ODYSSEY 2.4L EXV AUTO WAGON 7-SEATER PETROL,"$43,700.00"
2015,8,,HYUNDAI ACCENT 1.4L AUTO 5-DOORS H/BACK PETROL,"$19,350.00"
2015,8,,HYUNDAI ACCENT 1.4L AUTO 5-DOORS H/BACK PETROL,"$19,400.00"
2015,8,,HYUNDAI ELANTRA 1.6L AUTO (MICA COLOR) SEDAN PETROL,"$27,400.00"
2015,8,,HYUNDAI EON 800CC MANUAL PETROL,"$11,350.00"
2015,8,,HYUNDAI H-1 2.5L CRDi AUTO WAGON (MICA COLOR) 9-SEATER DIESEL,"$40,400.00"
2015,8,,HYUNDAI H-1 2.5L CRDi AUTO WAGON (NON-MICA COLOR),"$40,250.00"
2015,8,,HYUNDAI i10 1.25L AUTO 5-DOORS PETROL,"$14,000.00"
2015,8,,HYUNDAI GRAND i10 1.25L MANUAL H/BACK 5-DOORS PETROL,"$14,000.00"
2015,8,,HYUNDAI GRAND i10 1.25L AUTO H/BACK 5-DOORS PETROL,"$15,650.00"
2015,8,,HYUNDAI i30 1.6L AUTO H/BACK 5-DOORS PETROL,"$27,650.00"
2015,8,,HYUNDAI i40 2.0L AUTO HIGH SPECIFICATION WAGON PETROL,"$45,100.00"
2015,8,,HYUNDAI SANTA FE 2.2L CRDi AUTO SUV 4WD (MICA/METALLIC COLOR),"$55,500.00"
2015,8,,HYUNDAI SONATA 2.4L AUTO SEDAN PETROL,"$37,800.00"
2015,8,,HYUNDAI TUCSON 2.0L CVVT 2WD AUTO WAGON PETROL,"$31,100.00"
2015,8,,HYUNDAI VELOSTER 1.6L AUTO H/SPEC (METALLIC COLOR),"$28,850.00"
2015,8,,ISUZU TFS85J D-MAX 3.0L MANUAL CREW CAB 4X4 DIESEL,"$40,250.00"
2015,8,,ISUZU TFS85J D-MAX 3.0L AUTO CREW CAB 4X4 DIESEL,"$47,950.00"
2015,8,,ISUZU MU-X 2.5L AUTO WAGON 4X2 DIESEL,"$47,750.00"
2015,8,,ISUZU MU-X 2.5L MANUAL WAGON 4X4 DIESEL,"$43,100.00"
2015,8,,ISUZU MU-X 2.5L AUTO WAGON 4X4 DIESEL,"$52,200.00"
2015,8,,JAGUAR TYPE-F 3.0L V6 S/C RWD AUTO CONVERTIBLE PETROL,"$143,400.00"
2015,8,,JAGUAR TYPE-F 3.0L V6 S/C AUTO RWD COUPE PETROL,"$130,100.00"
2015,8,,JAGUAR XE 2.0L AUTO I4P RWD 4-DOORS 200PS PRESTIGE PETROL,"$63,900.00"
2015,8,,JAGUAR XE 2.0L AUTO I4P RWD 4-DOORS 200PS R-SPORT PETROL,"$91,700.00"
2015,8,,JAGUAR XF 2.0L i4 Ti LUXURY AUTO RWD 4-DOORS PETROL,"$78,750.00"
2015,8,,JAGUAR XJ 2.0L i4 Ti RWD AUTO 4-DOORS SWB PREMIUM LUXURY PETROL,"$133,200.00"
2015,8,,JAGUAR XJ 3.0L V6 S/C RWD AUTO 4-DOORS LWB PORTFOLIO PETROL,"$156,200.00"
2015,8,,JEEP CHEROKEE LIMITED 2.4L AUTO 4X4 PETROL,"$70,600.00"
2015,8,,JEEP COMPASS LIMITED 4X4 6-SPEED 2.4L AUTO WAGON PETROL,"$40,900.00"
2015,8,,JEEP GRAND CHEROKEE LIMITED 3.0L AUTO WAGON 4X4 PETROL,"$84,300.00"
2015,8,,JEEP GRAND CHEROKEE SRT V8 6.4L AUTO SUV 4WD PETROL,"$118,000.00"
2015,8,,JEEP WRANGLER RUBICON 3.6L AUTO WAGON 4X4,"$58,300.00"
2015,8,,JEEP WRANGLER UNLIMITED RUBICON V6 3.0L AUTO WAGON,"$63,550.00"
2015,8,,KIA CERATO 1.6L EX AUTO SEDAN PETROL,"$27,900.00"
2015,8,,KIA CERATO 1.6L SX AUTO 5-DOORS SEDAN PETROL,"$27,050.00"
2015,8,,KIA CERATO KOUP 2.0L SX MANUAL 2-DOORS PETROL,"$29,200.00"
2015,8,,KIA GRAND CARNIVAL 2.2L SX AUTO 8-SEATER CRDi WAGON DIESEL,"$46,500.00"
2015,8,,KIA GRAND CARNIVAL 2.2L SXL AUTO 8-SEATER CRDi WAGON DIESEL,"$55,050.00"
2015,8,,KIA F/L OPTIMA 2.0L EX AUTO SEDAN PETROL,"$29,950.00"
2015,8,,KIA F/L OPTIMA 2.4L EX AUTO SEDAN PETROL,"$33,450.00"
